time,ax,ay,az,atotal
2022-08-11 17:54:39.6290,-0.67,-15.34,-0.02,15.35
2022-08-11 17:54:39.6390,-0.8,-13.07,2.06,13.25
2022-08-11 17:54:39.6600,-0.63,-9.45,3.37,10.05
2022-08-11 17:54:39.6620,1.8,-3.91,3.69,5.66
2022-08-11 17:54:39.6690,3.36,1.21,8.06,8.81
2022-08-11 17:54:39.6800,2.47,9.54,2.67,10.2
2022-08-11 17:54:39.6890,3.35,24.9,-10.08,27.07
2022-08-11 17:54:39.6990,4.08,40.99,-5.23,41.52
2022-08-11 17:54:39.7090,1.28,54.16,1.42,54.19
2022-08-11 17:54:39.7190,-5.66,51.77,4.1,52.23
2022-08-11 17:54:39.7310,-5.68,32.17,2.49,32.76
2022-08-11 17:54:39.7400,1.71,17.56,-0.38,17.64
2022-08-11 17:54:39.7500,5.81,10.91,-1.59,12.46
2022-08-11 17:54:39.7630,6.41,7.33,-1.22,9.81
2022-08-11 17:54:39.7680,5.5,5.19,-1.89,7.79
2022-08-11 17:54:39.7790,5.35,3.12,-3.04,6.89
2022-08-11 17:54:39.7890,6.3,1.47,-1.76,6.7
2022-08-11 17:54:39.8000,6.47,0.46,0.56,6.51
2022-08-11 17:54:39.8090,4.81,-0.07,2.65,5.49
2022-08-11 17:54:39.8180,2.02,-0.71,4.0,4.53
2022-08-11 17:54:39.8290,-1.01,-2.21,4.72,5.3
2022-08-11 17:54:39.8380,-3.51,-4.56,4.37,7.22
2022-08-11 17:54:39.8480,-4.99,-7.62,4.11,9.99
2022-08-11 17:54:39.8630,-6.75,-11.11,4.49,13.75
2022-08-11 17:54:39.8670,-9.49,-14.57,6.18,18.45
2022-08-11 17:54:39.8780,-13.94,-17.75,8.36,24.06
2022-08-11 17:54:39.8890,-21.37,-22.21,5.01,31.22
2022-08-11 17:54:39.8990,-24.61,-25.47,-0.09,35.41
2022-08-11 17:54:39.9090,-20.48,-28.47,-7.45,35.85
2022-08-11 17:54:39.9190,-12.61,-29.67,-15.47,35.75
2022-08-11 17:54:39.9290,-6.68,-21.94,-11.01,25.44
2022-08-11 17:54:39.9390,-5.72,-11.83,-4.33,13.83
2022-08-11 17:54:39.9470,-4.22,-7.28,-0.95,8.46
2022-08-11 17:54:39.9600,-2.94,-6.33,3.29,7.71
2022-08-11 17:54:39.9670,-0.35,-5.26,4.61,7.0
2022-08-11 17:54:39.9770,2.05,-5.35,4.1,7.04
2022-08-11 17:54:39.9880,4.17,-5.0,1.56,6.69
2022-08-11 17:54:39.9970,6.76,-2.11,-1.29,7.19
2022-08-11 17:54:40.0070,7.1,1.25,-2.79,7.73
2022-08-11 17:54:40.0180,1.66,2.81,-0.52,3.3
2022-08-11 17:54:40.0270,-7.45,11.04,1.94,13.45
2022-08-11 17:54:40.0370,-17.7,23.89,8.44,30.9
2022-08-11 17:54:40.0460,-23.34,33.01,15.18,43.18
2022-08-11 17:54:40.0610,-17.43,33.48,14.35,40.38
2022-08-11 17:54:40.0660,-3.71,25.18,6.39,26.24
2022-08-11 17:54:40.0760,6.54,13.99,-3.37,15.8
2022-08-11 17:54:40.0860,12.57,8.13,-12.37,19.41
2022-08-11 17:54:40.0980,11.22,7.38,-7.5,15.38
2022-08-11 17:54:40.1070,6.87,9.74,1.39,11.99
2022-08-11 17:54:40.1160,7.12,12.41,5.99,15.51
2022-08-11 17:54:40.1270,8.79,12.42,8.39,17.37
2022-08-11 17:54:40.1370,9.5,9.86,6.19,15.02
2022-08-11 17:54:40.1460,8.96,5.57,1.24,10.62
2022-08-11 17:54:40.1650,6.87,2.22,-2.87,7.76
2022-08-11 17:54:40.1680,6.09,-0.04,-4.5,7.57
2022-08-11 17:54:40.1760,7.07,-2.01,-5.12,8.95
2022-08-11 17:54:40.1860,7.71,-3.33,-5.35,9.95
2022-08-11 17:54:40.1970,7.87,-3.38,-4.61,9.72
2022-08-11 17:54:40.2050,7.47,-2.82,-3.3,8.63
2022-08-11 17:54:40.2150,6.82,-3.06,-1.7,7.66
2022-08-11 17:54:40.2260,6.66,-4.33,-0.19,7.94
2022-08-11 17:54:40.2350,7.14,-6.47,0.63,9.65
2022-08-11 17:54:40.2460,8.1,-9.22,0.43,12.28
2022-08-11 17:54:40.2640,8.62,-11.96,-0.77,14.76
2022-08-11 17:54:40.2670,8.06,-14.24,-2.26,16.51
2022-08-11 17:54:40.2750,6.3,-15.72,-3.0,17.19
2022-08-11 17:54:40.2850,4.05,-16.31,-2.89,17.05
2022-08-11 17:54:40.2960,1.71,-16.31,-2.66,16.61
2022-08-11 17:54:40.3050,-0.19,-15.99,-2.48,16.18
2022-08-11 17:54:40.3160,-1.41,-14.92,-1.47,15.05
2022-08-11 17:54:40.3260,-1.94,-12.91,0.43,13.06
2022-08-11 17:54:40.3340,-2.2,-10.03,2.26,10.51
2022-08-11 17:54:40.3440,-2.13,-6.44,3.1,7.45
2022-08-11 17:54:40.3680,-0.96,-2.14,2.54,3.45
2022-08-11 17:54:40.3710,0.82,1.45,4.13,4.45
2022-08-11 17:54:40.3740,0.3,6.26,2.12,6.61
2022-08-11 17:54:40.3840,0.04,15.72,-7.42,17.38
2022-08-11 17:54:40.3950,0.52,26.7,-8.04,27.88
2022-08-11 17:54:40.4040,-0.27,38.96,-2.48,39.03
2022-08-11 17:54:40.4140,-4.99,45.34,1.11,45.62
2022-08-11 17:54:40.4240,-9.4,37.75,1.39,38.92
2022-08-11 17:54:40.4340,-5.34,23.7,-1.46,24.33
2022-08-11 17:54:40.4440,0.5,14.93,-3.03,15.24
2022-08-11 17:54:40.4660,3.58,10.28,-1.95,11.05
2022-08-11 17:54:40.4680,4.52,7.34,-1.76,8.79
2022-08-11 17:54:40.4730,5.12,5.35,-2.95,7.97
2022-08-11 17:54:40.4840,6.78,3.62,-2.55,8.09
2022-08-11 17:54:40.4940,8.43,2.22,-0.58,8.73
2022-08-11 17:54:40.5040,8.98,0.85,1.87,9.21
2022-08-11 17:54:40.5130,7.52,-0.43,3.41,8.26
2022-08-11 17:54:40.5230,4.88,-1.87,3.62,6.35
2022-08-11 17:54:40.5330,1.75,-3.88,3.62,5.58
2022-08-11 17:54:40.5430,-1.17,-6.43,3.66,7.49
2022-08-11 17:54:40.5530,-3.49,-9.55,3.75,10.83
2022-08-11 17:54:40.5690,-5.91,-13.11,3.43,14.78
2022-08-11 17:54:40.5730,-8.85,-16.49,3.38,19.01
2022-08-11 17:54:40.5830,-11.88,-18.67,5.21,22.73
2022-08-11 17:54:40.5930,-15.57,-20.15,5.52,26.05
2022-08-11 17:54:40.6040,-19.93,-22.37,1.33,29.98
2022-08-11 17:54:40.6120,-19.53,-24.5,-5.55,31.81
2022-08-11 17:54:40.6220,-13.77,-25.39,-11.24,30.99
2022-08-11 17:54:40.6320,-8.27,-19.92,-7.75,22.91
2022-08-11 17:54:40.6420,-6.12,-11.82,-2.93,13.62
2022-08-11 17:54:40.6530,-3.92,-7.41,-0.55,8.4
2022-08-11 17:54:40.6680,-2.05,-6.73,1.61,7.21
2022-08-11 17:54:40.6720,-0.75,-6.43,2.45,6.92
2022-08-11 17:54:40.6830,0.33,-4.96,0.61,5.0
2022-08-11 17:54:40.6930,2.25,-2.92,-2.03,4.2
2022-08-11 17:54:40.7020,3.66,-0.89,-3.14,4.9
2022-08-11 17:54:40.7120,0.38,3.39,-0.79,3.5
2022-08-11 17:54:40.7230,-7.4,14.8,5.51,17.44
2022-08-11 17:54:40.7320,-15.87,27.98,13.84,35.01
2022-08-11 17:54:40.7420,-18.9,35.2,17.49,43.61
2022-08-11 17:54:40.7520,-11.99,33.91,12.79,38.17
2022-08-11 17:54:40.7660,1.16,25.03,3.23,25.26
2022-08-11 17:54:40.7710,13.0,14.96,-14.34,24.46
2022-08-11 17:54:40.7820,15.21,9.95,-17.71,25.37
2022-08-11 17:54:40.7920,6.27,7.16,-0.5,9.53
2022-08-11 17:54:40.8020,0.45,7.32,5.13,8.94
2022-08-11 17:54:40.8110,0.1,8.07,5.97,10.03
2022-08-11 17:54:40.8220,3.22,9.0,6.52,11.57
2022-08-11 17:54:40.8310,6.14,8.57,6.2,12.23
2022-08-11 17:54:40.8410,7.28,6.04,4.31,10.39
2022-08-11 17:54:40.8510,7.25,2.38,0.1,7.63
2022-08-11 17:54:40.8670,7.34,-0.46,-3.04,7.95
2022-08-11 17:54:40.8700,7.61,-2.19,-4.91,9.31
2022-08-11 17:54:40.8820,7.39,-3.19,-6.3,10.22
2022-08-11 17:54:40.8900,7.15,-3.96,-5.49,9.84
2022-08-11 17:54:40.9000,7.34,-3.75,-3.46,8.93
2022-08-11 17:54:40.9120,7.19,-3.54,-1.39,8.13
2022-08-11 17:54:40.9220,6.17,-4.31,0.44,7.53
2022-08-11 17:54:40.9300,5.1,-5.89,1.77,7.98
2022-08-11 17:54:40.9400,4.28,-8.15,2.52,9.54
2022-08-11 17:54:40.9500,4.07,-10.67,3.08,11.82
2022-08-11 17:54:40.9710,4.31,-13.12,3.49,14.24
2022-08-11 17:54:40.9750,4.68,-15.16,3.18,16.18
2022-08-11 17:54:40.9800,4.83,-16.67,2.03,17.47
2022-08-11 17:54:40.9900,4.75,-17.73,0.4,18.35
2022-08-11 17:54:41.0010,4.56,-18.11,-1.07,18.7
2022-08-11 17:54:41.0100,4.22,-16.92,-1.8,17.53
2022-08-11 17:54:41.0200,3.38,-14.12,-1.29,14.57
2022-08-11 17:54:41.0290,2.24,-11.36,-0.59,11.59
2022-08-11 17:54:41.0390,1.75,-9.04,-0.07,9.2
2022-08-11 17:54:41.0490,1.64,-6.62,0.19,6.82
2022-08-11 17:54:41.0660,1.96,-3.44,-0.22,3.96
2022-08-11 17:54:41.0690,2.34,0.18,0.93,2.52
2022-08-11 17:54:41.0800,0.34,2.92,4.85,5.67
2022-08-11 17:54:41.0900,0.31,7.36,2.58,7.8
2022-08-11 17:54:41.0990,2.43,16.54,-2.8,16.95
2022-08-11 17:54:41.1090,3.34,29.73,-3.8,30.15
2022-08-11 17:54:41.1190,0.17,43.73,-4.63,43.97
2022-08-11 17:54:41.1290,-7.02,50.85,-4.07,51.49
2022-08-11 17:54:41.1410,-11.78,40.85,-3.45,42.65
2022-08-11 17:54:41.1490,-6.27,22.67,-3.35,23.75
2022-08-11 17:54:41.1700,-0.03,13.77,-3.08,14.11
2022-08-11 17:54:41.1730,1.5,9.27,-1.98,9.59
2022-08-11 17:54:41.1780,1.57,5.96,-1.02,6.24
2022-08-11 17:54:41.1890,2.07,3.48,-0.57,4.08
2022-08-11 17:54:41.1980,3.37,1.39,-1.02,3.78
2022-08-11 17:54:41.2100,4.75,-0.39,-1.56,5.01
2022-08-11 17:54:41.2180,5.32,-1.84,-1.86,5.92
2022-08-11 17:54:41.2280,5.0,-3.39,-1.6,6.24
2022-08-11 17:54:41.2400,4.11,-4.99,-0.88,6.52
2022-08-11 17:54:41.2480,2.84,-6.8,-0.24,7.37
2022-08-11 17:54:41.2720,0.96,-8.85,0.3,8.9
2022-08-11 17:54:41.2760,-1.38,-11.09,0.89,11.21
2022-08-11 17:54:41.2790,-3.89,-13.65,1.62,14.28
2022-08-11 17:54:41.2870,-6.4,-16.07,2.68,17.5
2022-08-11 17:54:41.2970,-8.7,-17.57,3.8,19.97
2022-08-11 17:54:41.3080,-11.03,-18.83,2.12,21.92
2022-08-11 17:54:41.3170,-13.22,-20.35,-1.87,24.33
2022-08-11 17:54:41.3270,-13.62,-21.34,-4.82,25.77
2022-08-11 17:54:41.3390,-11.96,-22.27,-7.0,26.22
2022-08-11 17:54:41.3470,-9.38,-21.05,-6.95,24.07
2022-08-11 17:54:41.3570,-7.61,-14.13,-4.2,16.58
2022-08-11 17:54:41.3720,-6.48,-7.81,-2.51,10.45
2022-08-11 17:54:41.3770,-5.44,-4.59,-2.52,7.55
2022-08-11 17:54:41.3870,-4.26,-2.85,-2.56,5.72
2022-08-11 17:54:41.3980,-2.79,-0.77,-2.99,4.16
2022-08-11 17:54:41.4080,-0.88,0.99,-2.89,3.17
2022-08-11 17:54:41.4170,0.58,2.77,2.97,4.1
2022-08-11 17:54:41.4280,-0.41,10.66,9.81,14.49
2022-08-11 17:54:41.4360,-6.06,25.85,12.39,29.29
2022-08-11 17:54:41.4470,-14.3,40.2,13.99,44.9
2022-08-11 17:54:41.4580,-17.49,46.58,12.68,51.34
2022-08-11 17:54:41.4710,-10.0,40.95,5.61,42.52
2022-08-11 17:54:41.4760,0.5,23.45,-2.67,23.6
2022-08-11 17:54:41.4860,2.66,8.21,-4.36,9.66
2022-08-11 17:54:41.4970,-2.07,2.92,-1.7,3.96
2022-08-11 17:54:41.5060,-7.35,1.82,-0.21,7.57
2022-08-11 17:54:41.5170,-10.79,1.26,-0.22,10.86
2022-08-11 17:54:41.5260,-12.52,0.79,0.49,12.55
2022-08-11 17:54:41.5360,-12.81,0.06,2.73,13.09
2022-08-11 17:54:41.5480,-11.34,-0.99,6.79,13.25
2022-08-11 17:54:41.5560,-7.95,-2.0,11.01,13.72
2022-08-11 17:54:41.5720,-3.16,-2.35,13.27,13.84
2022-08-11 17:54:41.5760,1.47,-1.02,11.35,11.49
2022-08-11 17:54:41.5860,4.74,1.69,4.33,6.63
2022-08-11 17:54:41.5950,7.16,3.81,-2.54,8.49
2022-08-11 17:54:41.6050,9.31,4.89,-6.01,12.11
2022-08-11 17:54:41.6150,9.39,4.2,-5.72,11.76
2022-08-11 17:54:41.6270,4.96,0.54,-3.36,6.01
2022-08-11 17:54:41.6350,-0.23,-2.94,-1.75,3.42
2022-08-11 17:54:41.6450,-3.18,-4.44,-1.1,5.57
2022-08-11 17:54:41.6550,-3.86,-4.63,-0.61,6.05
2022-08-11 17:54:41.6700,-4.0,-4.3,0.46,5.89
2022-08-11 17:54:41.6750,-3.87,-4.28,2.0,6.1
2022-08-11 17:54:41.6850,-3.3,-4.77,3.12,6.58
2022-08-11 17:54:41.6950,-2.34,-5.58,3.66,7.07
2022-08-11 17:54:41.7060,-1.21,-6.83,3.74,7.88
2022-08-11 17:54:41.7140,-0.15,-8.45,3.75,9.24
2022-08-11 17:54:41.7260,0.61,-10.17,3.55,10.78
2022-08-11 17:54:41.7340,1.33,-11.75,3.13,12.23
2022-08-11 17:54:41.7440,1.99,-12.93,2.96,13.41
2022-08-11 17:54:41.7560,2.79,-13.68,3.07,14.29
2022-08-11 17:54:41.7730,3.67,-13.98,3.42,14.85
2022-08-11 17:54:41.7750,4.35,-13.56,3.65,14.7
2022-08-11 17:54:41.7850,4.18,-11.81,3.14,12.91
2022-08-11 17:54:41.7940,3.45,-9.17,2.67,10.15
2022-08-11 17:54:41.8040,2.84,-6.87,2.69,7.9
2022-08-11 17:54:41.8150,2.43,-5.5,3.17,6.79
2022-08-11 17:54:41.8240,2.22,-5.2,3.55,6.67
2022-08-11 17:54:41.8350,2.07,-5.63,3.42,6.9
2022-08-11 17:54:41.8450,2.16,-6.5,2.96,7.46
2022-08-11 17:54:41.8540,2.1,-7.41,2.08,7.97
2022-08-11 17:54:41.8730,1.46,-8.08,0.13,8.21
2022-08-11 17:54:41.8760,0.34,-8.2,-3.11,8.77
2022-08-11 17:54:41.8840,-1.58,-6.53,-7.29,9.91
2022-08-11 17:54:41.8940,-4.0,-1.26,-9.88,10.73
2022-08-11 17:54:41.9030,-3.44,5.09,-6.5,8.94
2022-08-11 17:54:41.9140,-1.45,7.93,-2.07,8.32
2022-08-11 17:54:41.9230,-0.1,13.44,-1.53,13.52
2022-08-11 17:54:41.9330,1.7,21.56,-4.65,22.12
2022-08-11 17:54:41.9450,1.43,29.3,-7.84,30.36
2022-08-11 17:54:41.9530,-0.44,34.13,-10.1,35.59
2022-08-11 17:54:41.9760,2.49,31.39,-11.18,33.41
2022-08-11 17:54:41.9780,10.22,20.96,-11.36,25.93
2022-08-11 17:54:41.9820,14.24,12.49,-9.98,21.4
2022-08-11 17:54:41.9930,12.35,9.23,-8.57,17.63
2022-08-11 17:54:42.0030,8.77,8.33,-7.52,14.24
2022-08-11 17:54:42.0140,6.86,7.27,-6.41,11.87
2022-08-11 17:54:42.0220,5.38,6.48,-5.84,10.24
2022-08-11 17:54:42.0320,2.52,7.57,-5.99,9.97
2022-08-11 17:54:42.0430,-1.02,10.26,-6.45,12.16
2022-08-11 17:54:42.0540,-3.89,12.77,-6.26,14.74
2022-08-11 17:54:42.0750,-5.61,13.89,-5.6,15.99
2022-08-11 17:54:42.0770,-6.7,12.83,-4.78,15.24
2022-08-11 17:54:42.0810,-7.38,9.99,-4.44,13.19
2022-08-11 17:54:42.0920,-7.38,7.26,-4.72,11.37
2022-08-11 17:54:42.1020,-6.76,5.78,-4.62,10.02
2022-08-11 17:54:42.1120,-5.7,5.21,-3.82,8.61
2022-08-11 17:54:42.1220,-4.26,4.86,-2.75,7.02
2022-08-11 17:54:42.1310,-2.41,4.24,-1.67,5.15
2022-08-11 17:54:42.1420,-0.45,3.13,-0.85,3.27
2022-08-11 17:54:42.1510,1.04,1.83,-0.29,2.12
2022-08-11 17:54:42.1620,1.73,0.46,0.22,1.8
2022-08-11 17:54:42.1750,1.63,-0.97,0.58,1.98
2022-08-11 17:54:42.1820,1.06,-2.33,0.68,2.64
2022-08-11 17:54:42.1910,0.33,-3.65,0.9,3.77
2022-08-11 17:54:42.2030,-0.34,-4.97,1.48,5.19
2022-08-11 17:54:42.2120,-0.78,-6.42,2.25,6.84
2022-08-11 17:54:42.2210,-0.8,-8.21,2.84,8.72
2022-08-11 17:54:42.2310,-0.57,-10.15,3.38,10.71
2022-08-11 17:54:42.2410,-0.61,-11.77,3.76,12.37
2022-08-11 17:54:42.2510,-1.43,-12.85,3.68,13.44
2022-08-11 17:54:42.2610,-2.85,-13.76,2.89,14.34
2022-08-11 17:54:42.2770,-4.81,-14.85,1.42,15.67
2022-08-11 17:54:42.2810,-7.09,-16.44,-0.95,17.92
2022-08-11 17:54:42.2900,-8.91,-18.34,-2.48,20.54
2022-08-11 17:54:42.3010,-9.23,-19.67,-2.28,21.84
2022-08-11 17:54:42.3100,-7.6,-19.93,-1.2,21.36
2022-08-11 17:54:42.3210,-5.56,-18.02,0.04,18.85
2022-08-11 17:54:42.3320,-3.71,-14.61,1.36,15.13
2022-08-11 17:54:42.3420,-1.76,-10.96,2.32,11.34
2022-08-11 17:54:42.3500,0.14,-8.63,5.42,10.19
2022-08-11 17:54:42.3620,2.12,-5.47,9.85,11.46
2022-08-11 17:54:42.3750,3.16,2.65,12.89,13.53
2022-08-11 17:54:42.3800,2.96,16.2,15.87,22.87
2022-08-11 17:54:42.3900,2.38,29.92,14.05,33.14
2022-08-11 17:54:42.3990,2.67,37.6,6.83,38.3
2022-08-11 17:54:42.4100,5.35,36.61,-2.27,37.06
2022-08-11 17:54:42.4200,8.52,24.81,-3.7,26.49
2022-08-11 17:54:42.4290,7.87,12.0,4.12,14.93
2022-08-11 17:54:42.4390,6.09,6.23,7.37,11.41
2022-08-11 17:54:42.4490,4.33,4.02,4.97,7.72
2022-08-11 17:54:42.4600,4.01,3.0,1.43,5.2
2022-08-11 17:54:42.4730,5.85,4.69,0.99,7.56
2022-08-11 17:54:42.4790,6.18,7.88,2.83,10.4
2022-08-11 17:54:42.4890,5.52,9.38,4.46,11.76
2022-08-11 17:54:42.4990,5.52,8.87,5.15,11.64
2022-08-11 17:54:42.5100,4.65,6.62,4.45,9.23
2022-08-11 17:54:42.5190,4.61,4.12,2.9,6.82
2022-08-11 17:54:42.5290,5.73,2.06,1.51,6.27
2022-08-11 17:54:42.5390,7.62,0.69,0.59,7.67
2022-08-11 17:54:42.5490,9.67,-0.45,-0.47,9.69
2022-08-11 17:54:42.5590,11.64,-1.98,-1.34,11.88
2022-08-11 17:54:42.5780,13.47,-4.09,-1.67,14.17
2022-08-11 17:54:42.5810,14.89,-6.3,-1.46,16.23
2022-08-11 17:54:42.5890,15.59,-8.18,-0.71,17.62
2022-08-11 17:54:42.5990,15.41,-9.57,-0.43,18.14
2022-08-11 17:54:42.6100,14.58,-10.83,-0.75,18.17
2022-08-11 17:54:42.6180,13.17,-12.0,-1.19,17.85
2022-08-11 17:54:42.6280,11.14,-12.83,-1.25,17.03
2022-08-11 17:54:42.6380,8.38,-12.94,-0.75,15.43
2022-08-11 17:54:42.6480,5.41,-12.48,-0.33,13.6
2022-08-11 17:54:42.6580,2.67,-11.96,-0.32,12.25
2022-08-11 17:54:42.6780,0.48,-11.42,-0.37,11.43
2022-08-11 17:54:42.6820,-1.28,-10.59,-0.27,10.67
2022-08-11 17:54:42.6870,-2.52,-9.56,0.2,9.88
2022-08-11 17:54:42.6970,-3.17,-8.42,1.1,9.06
2022-08-11 17:54:42.7080,-3.58,-7.24,1.83,8.28
2022-08-11 17:54:42.7190,-3.77,-4.72,1.14,6.14
2022-08-11 17:54:42.7290,-2.08,0.1,1.58,2.61
2022-08-11 17:54:42.7390,-1.93,4.16,4.07,6.13
2022-08-11 17:54:42.7470,-1.6,11.71,1.41,11.9
2022-08-11 17:54:42.7580,-0.21,23.21,-1.27,23.24
2022-08-11 17:54:42.7790,1.17,34.57,0.01,34.58
2022-08-11 17:54:42.7810,1.45,37.16,3.97,37.39
2022-08-11 17:54:42.7870,4.39,22.86,3.34,23.51
2022-08-11 17:54:42.7970,8.86,9.88,-0.24,13.27
2022-08-11 17:54:42.8090,11.7,5.83,-1.44,13.15
2022-08-11 17:54:42.8170,13.6,5.25,-1.46,14.65
2022-08-11 17:54:42.8280,14.7,5.57,-1.97,15.84
2022-08-11 17:54:42.8380,14.89,5.88,-1.62,16.09
2022-08-11 17:54:42.8470,13.48,6.27,0.13,14.86
2022-08-11 17:54:42.8570,11.01,6.52,2.1,12.96
2022-08-11 17:54:42.8790,8.14,6.38,3.56,10.93
2022-08-11 17:54:42.8810,5.26,5.88,4.55,9.1
2022-08-11 17:54:42.8860,2.38,4.65,5.48,7.57
2022-08-11 17:54:42.8960,-0.43,2.6,5.82,6.38
2022-08-11 17:54:42.9070,-3.06,-0.09,5.84,6.59
2022-08-11 17:54:42.9180,-5.53,-3.2,5.27,8.28
2022-08-11 17:54:42.9270,-7.24,-6.74,4.87,11.02
2022-08-11 17:54:42.9360,-8.5,-10.44,5.13,14.4
2022-08-11 17:54:42.9460,-10.45,-14.07,6.82,18.8
2022-08-11 17:54:42.9570,-14.88,-16.88,8.2,23.94
2022-08-11 17:54:42.9660,-20.26,-20.19,4.7,28.98
2022-08-11 17:54:42.9800,-23.17,-24.17,-0.52,33.48
2022-08-11 17:54:42.9850,-20.66,-27.33,-8.25,35.23
2022-08-11 17:54:42.9950,-11.73,-28.42,-14.72,34.08
2022-08-11 17:54:43.0060,-4.41,-22.14,-11.21,25.2
2022-08-11 17:54:43.0170,-4.02,-12.47,-4.3,13.78
2022-08-11 17:54:43.0270,-3.97,-7.11,-0.63,8.16
2022-08-11 17:54:43.0350,-3.3,-5.94,2.33,7.18
2022-08-11 17:54:43.0450,-1.54,-5.77,4.8,7.66
2022-08-11 17:54:43.0550,1.43,-5.16,5.37,7.58
2022-08-11 17:54:43.0650,4.53,-3.3,3.94,6.85
2022-08-11 17:54:43.0810,7.45,0.99,2.72,7.99
2022-08-11 17:54:43.0840,7.37,7.75,1.13,10.75
2022-08-11 17:54:43.0960,0.74,16.82,0.84,16.85
2022-08-11 17:54:43.1050,-9.28,25.2,5.02,27.31
2022-08-11 17:54:43.1160,-13.53,27.91,6.78,31.74
2022-08-11 17:54:43.1250,-8.29,22.78,6.67,25.14
2022-08-11 17:54:43.1350,-0.02,12.19,4.67,13.05
2022-08-11 17:54:43.1440,4.24,4.59,1.07,6.33
2022-08-11 17:54:43.1540,4.65,2.93,-0.44,5.51
2022-08-11 17:54:43.1650,3.31,5.1,1.41,6.24
2022-08-11 17:54:43.1810,3.33,7.65,3.78,9.15
2022-08-11 17:54:43.1840,5.5,9.44,6.36,12.64
2022-08-11 17:54:43.1950,8.21,10.63,7.97,15.61
2022-08-11 17:54:43.2040,11.08,12.22,6.43,17.7
2022-08-11 17:54:43.2140,13.55,14.26,3.19,19.92
2022-08-11 17:54:43.2240,14.19,15.66,-1.37,21.17
2022-08-11 17:54:43.2340,11.83,13.73,-3.41,18.44
2022-08-11 17:54:43.2430,7.33,6.57,-1.77,10.0
2022-08-11 17:54:43.2540,4.15,0.46,-0.54,4.21
2022-08-11 17:54:43.2630,2.43,-2.79,-1.79,4.11
2022-08-11 17:54:43.2780,2.83,-3.69,-2.43,5.24
2022-08-11 17:54:43.2840,3.73,-3.64,-1.33,5.37
2022-08-11 17:54:43.2940,4.76,-4.36,-0.07,6.45
2022-08-11 17:54:43.3040,5.89,-5.56,1.16,8.18
2022-08-11 17:54:43.3130,7.22,-7.08,2.58,10.43
2022-08-11 17:54:43.3250,8.67,-8.71,3.62,12.81
2022-08-11 17:54:43.3330,10.12,-10.53,3.74,15.07
2022-08-11 17:54:43.3450,11.55,-12.78,2.41,17.39
2022-08-11 17:54:43.3540,12.48,-15.08,0.47,19.58
2022-08-11 17:54:43.3630,12.06,-16.63,-1.02,20.56
2022-08-11 17:54:43.3850,10.28,-17.53,-2.25,20.44
2022-08-11 17:54:43.3870,7.41,-17.86,-2.42,19.48
2022-08-11 17:54:43.3930,4.07,-17.5,-1.5,18.02
2022-08-11 17:54:43.4040,1.59,-16.03,-0.75,16.12
2022-08-11 17:54:43.4140,0.65,-13.21,-0.36,13.23
2022-08-11 17:54:43.4220,0.46,-9.67,0.76,9.71
2022-08-11 17:54:43.4320,-0.07,-5.71,2.49,6.22
2022-08-11 17:54:43.4420,-0.76,-1.3,3.36,3.68
2022-08-11 17:54:43.4520,0.5,2.84,4.17,5.06
2022-08-11 17:54:43.4620,-0.46,6.14,5.86,8.5
2022-08-11 17:54:43.4820,-1.88,13.8,-1.29,13.98
2022-08-11 17:54:43.4850,-2.65,27.17,-7.49,28.3
2022-08-11 17:54:43.4920,-3.17,41.1,-4.37,41.45
2022-08-11 17:54:43.5020,-5.86,47.93,2.2,48.33
2022-08-11 17:54:43.5130,-6.81,39.32,3.17,40.03
2022-08-11 17:54:43.5220,-1.11,21.64,2.11,21.77
2022-08-11 17:54:43.5330,6.52,11.56,1.24,13.32
2022-08-11 17:54:43.5430,10.76,7.43,0.78,13.09
2022-08-11 17:54:43.5520,11.36,5.58,-0.28,12.65
2022-08-11 17:54:43.5610,9.79,5.27,-1.43,11.2
2022-08-11 17:54:43.5850,8.78,5.25,-1.5,10.33
2022-08-11 17:54:43.5870,8.4,4.71,-0.26,9.63
2022-08-11 17:54:43.5920,7.0,3.74,2.18,8.23
2022-08-11 17:54:43.6020,4.37,2.55,4.44,6.73
2022-08-11 17:54:43.6110,1.34,0.76,5.76,5.96
2022-08-11 17:54:43.6220,-1.94,-1.4,6.22,6.66
2022-08-11 17:54:43.6330,-4.89,-4.07,5.95,8.71
2022-08-11 17:54:43.6410,-7.39,-7.3,5.73,11.86
2022-08-11 17:54:43.6510,-9.97,-11.0,6.24,16.1
2022-08-11 17:54:43.6610,-13.05,-14.6,9.07,21.58
2022-08-11 17:54:43.6850,-18.73,-18.46,11.7,28.78
2022-08-11 17:54:43.6870,-25.76,-23.45,7.99,35.73
2022-08-11 17:54:43.6900,-26.73,-27.77,-2.92,38.65
2022-08-11 17:54:43.7010,-19.12,-32.35,-17.59,41.49
2022-08-11 17:54:43.7120,-7.75,-30.15,-19.62,36.79
2022-08-11 17:54:43.7200,-3.61,-18.61,-7.92,20.54
2022-08-11 17:54:43.7300,-3.42,-8.98,-0.84,9.64
2022-08-11 17:54:43.7400,-2.43,-5.77,3.79,7.31
2022-08-11 17:54:43.7500,-0.38,-4.94,6.73,8.35
2022-08-11 17:54:43.7600,3.05,-4.68,7.26,9.16
2022-08-11 17:54:43.7700,6.88,-4.1,5.64,9.79
